Left,Top,Value,Group
apple-juice,blue-cheese,0,0
apple-juice,blueberry,0,0
apple-juice,bok-choy,0,0
apple-juice,bran,0,0
apple-juice,brandy,25,3
apple-juice,bread,0,0
apple-juice,breadcrumbs,0,0
apple-juice,brie,0,0
apple-juice,brisket,0,0
apple-juice,broccoli,0,0
apple-juice,broccoli-rabe,0,0
apple-juice,brown-rice,0,0
apple-juice,brussel-sprout,0,0
apple-juice,buffalo,0,0
apple-juice,bulgur,0,0
apple-juice,butter,0,0
apple-juice,buttermilk,0,0
apple-juice,butternut-squash,0,0
apple-juice,cabbage,0,0
apple-juice,cantaloupe,0,0
apple-juice,capers,0,0
apple-juice,caramel,0,0
apple-juice,caraway,0,0
apple-juice,cardamom,0,0
apple-juice,carrot,0,0
apple-juice,cashew,0,0
apple-juice,cauliflower,0,0
apple-juice,caviar,0,0
apple-juice,celery,0,0
apple-juice,chard,0,0
apple-juice,cheddar,0,0
apple-juice,cherry,0,0
apple-juice,chestnut,0,0
apple-juice,chicken,0,0
apple-juice,chickpea,0,0
apple-juice,chile-pepper,0,0
apple-juice,chili,0,0
apple-juice,chive,0,0
apple-juice,chocolate,0,0
apple-juice,cilantro,0,0
apple-juice,cinnamon,25,3
apple-juice,citrus,25,3
apple-juice,clam,0,0
apple-juice,clove,25,3
apple-juice,coconut,50,5
apple-juice,cod,0,0
apple-juice,coffee,0,0
apple-juice,collard-greens,0,0
apple-juice,cookie,0,0
apple-juice,coriander,0,0
apple-juice,corn,0,0
apple-juice,cornmeal,0,0
apple-juice,cottage-cheese,0,0
apple-juice,couscous,0,0
apple-juice,crab,0,0
apple-juice,cranberry,0,0
apple-juice,cranberry-sauce,0,0
apple-juice,cream-cheese,0,0
apple-juice,cucumber,0,0
apple-juice,cumin,0,0
apple-juice,currant,0,0
apple-juice,curry,0,0
apple-juice,date,0,0
apple-juice,dill,0,0
apple-juice,duck,0,0
apple-juice,egg,0,0
apple-juice,eggplant,0,0
apple-juice,endive,0,0
apple-juice,escarole,0,0
apple-juice,fennel,0,0
apple-juice,feta,0,0
apple-juice,fig,0,0
apple-juice,flat-bread,0,0
apple-juice,fontina,0,0
apple-juice,fruit-juice,25,3
apple-juice,garlic,0,0
apple-juice,gin,0,0
apple-juice,ginger,0,0
apple-juice,goat-cheese,0,0
apple-juice,goose,0,0
apple-juice,gouda,0,0
apple-juice,granola,0,0
apple-juice,grape,0,0
apple-juice,grapefruit,25,3
apple-juice,green-bean,0,0
apple-juice,green-onion,0,0
apple-juice,ground-beef,0,0
apple-juice,ground-lamb,0,0
apple-juice,guava,0,0
apple-juice,halibut,0,0
apple-juice,ham,0,0
apple-juice,hazelnut,0,0
apple-juice,herb,0,0
apple-juice,hominy,0,0
apple-juice,honey,0,0
apple-juice,honeydew,0,0
apple-juice,horseradish,0,0
apple-juice,hot-pepper,0,0
apple-juice,hummus,0,0
apple-juice,jalapeno,0,0
apple-juice,jam,0,0
apple-juice,jerusalem-artichoke,0,0
apple-juice,kale,0,0
apple-juice,kiwi,0,0
apple-juice,kumquat,25,3
apple-juice,lamb,0,0
apple-juice,lamb-chop,0,0
apple-juice,lamb-shank,0,0
apple-juice,leek,0,0
apple-juice,legume,0,0
apple-juice,lemon,0,0
apple-juice,lemon-juice,0,0
apple-juice,lemongrass,0,0
apple-juice,lentil,0,0
apple-juice,lettuce,0,0
apple-juice,lima-bean,0,0
apple-juice,lime,0,0
apple-juice,lime-juice,0,0
apple-juice,lingonberry,0,0
apple-juice,lobster,0,0
apple-juice,lychee,0,0
apple-juice,macadamia-nut,0,0
apple-juice,mango,25,3
apple-juice,maple-syrup,0,0
apple-juice,margarita,0,0
apple-juice,marscarpone,0,0
apple-juice,marshmallow,0,0
apple-juice,mayonnaise,0,0
apple-juice,meat,0,0
apple-juice,melon,0,0
apple-juice,milk,25,3
apple-juice,mint,0,0
apple-juice,mozzarella,0,0
apple-juice,mushroom,0,0
apple-juice,mussel,0,0
apple-juice,mustard,0,0
apple-juice,mustard-greens,0,0
apple-juice,nectarine,0,0
apple-juice,noodle,0,0
apple-juice,nutmeg,0,0
apple-juice,oat,0,0
apple-juice,oatmeal,0,0
apple-juice,octopus,0,0
apple-juice,okra,0,0
apple-juice,olive,0,0
apple-juice,onion,0,0
apple-juice,orange,0,0
apple-juice,orange-juice,0,0
apple-juice,oregano,0,0
apple-juice,orzo,0,0
apple-juice,oyster,0,0
apple-juice,pancake,0,0
apple-juice,papaya,0,0
apple-juice,paprika,0,0
apple-juice,parmesan,0,0
apple-juice,parsley,0,0
apple-juice,parsnip,0,0
apple-juice,passion-fruit,0,0
apple-juice,pasta,0,0
apple-juice,pea,0,0
apple-juice,peach,0,0
apple-juice,peanut,0,0
apple-juice,peanut-butter,0,0
apple-juice,pear,0,0
apple-juice,pecan,0,0
apple-juice,pepper,0,0
apple-juice,persimmon,0,0
apple-juice,pickles,0,0
apple-juice,pine-nut,0,0
apple-juice,pineapple,25,3
apple-juice,pistachio,0,0
apple-juice,plum,0,0
apple-juice,poblano,0,0
apple-juice,pomegranate,25,3
apple-juice,pomegranate-juice,0,0
apple-juice,pork,25,3
apple-juice,pork-chop,25,3
apple-juice,pork-rib,0,0
apple-juice,pork-tenderloin,0,0
apple-juice,potato,0,0
apple-juice,prosciutto,0,0
apple-juice,prune,0,0
apple-juice,pumpkin,0,0
apple-juice,quail,0,0
apple-juice,quince,0,0
apple-juice,quinoa,0,0
apple-juice,rabbit,0,0
apple-juice,rack-of-lamb,0,0
apple-juice,radicchio,0,0
apple-juice,radish,0,0
apple-juice,raisin,0,0
apple-juice,raspberry,0,0
apple-juice,red-wine,25,3
apple-juice,rhubarb,0,0
apple-juice,rice,0,0
apple-juice,ricotta,0,0
apple-juice,rosemary,0,0
apple-juice,rum,0,0
apple-juice,rutabaga,0,0
apple-juice,rye,0,0
apple-juice,saffron,0,0
apple-juice,salmon,0,0
apple-juice,salsa,0,0
apple-juice,sangria,0,0
apple-juice,sardine,0,0
apple-juice,sausage,0,0
apple-juice,scallop,0,0
apple-juice,semolina,0,0
apple-juice,sesame,0,0
apple-juice,sesame-oil,0,0
apple-juice,shallot,0,0
apple-juice,shellfish,0,0
apple-juice,shrimp,0,0
apple-juice,sour-cream,0,0
apple-juice,soy,0,0
apple-juice,soy-sauce,0,0
apple-juice,spinach,0,0
apple-juice,squid,0,0
apple-juice,strawberry,0,0
apple-juice,sweet-potato,25,3
apple-juice,swiss-cheese,0,0
apple-juice,swordfish,0,0
apple-juice,taco,0,0
apple-juice,tamarind,0,0
apple-juice,tapioca,0,0
apple-juice,tarragon,0,0
apple-juice,tequila,0,0
apple-juice,thyme,0,0
apple-juice,tilapia,0,0
apple-juice,tofu,0,0
apple-juice,tomatillo,0,0
apple-juice,tomato,0,0
apple-juice,tortillas,0,0
apple-juice,trout,0,0
apple-juice,tuna,0,0
apple-juice,turkey,0,0
apple-juice,turnip,0,0
apple-juice,vanilla,0,0
apple-juice,veal,0,0
apple-juice,venison,0,0
apple-juice,vinegar,0,0
apple-juice,vodka,0,0
apple-juice,walnut,0,0
apple-juice,wasabi,0,0
apple-juice,watercress,0,0
apple-juice,watermelon,0,0
apple-juice,whiskey,0,0
apple-juice,white-wine,0,0
apple-juice,whole-wheat,0,0
apple-juice,wild-rice,0,0
apple-juice,yogurt,0,0
apple-juice,yuca,0,0
apple-juice,zucchini,0,0
apricot,almond,14,1
apricot,anchovy,0,0
apricot,anise,0,0
apricot,apple,5,1
apricot,apple-juice,0,0
apricot,apricot,100,10
apricot,artichoke,0,0
apricot,arugula,0,0
apricot,asian-pear,0,0
apricot,asparagus,0,0
apricot,avocado,0,0
apricot,bacon,0,0
apricot,banana,0,0
apricot,barley,0,0
apricot,basil,0,0
apricot,bass,0,0
apricot,bean,0,0
apricot,beef,2,0
apricot,beef-rib,0,0
apricot,beef-shank,0,0
apricot,beef-tenderloin,0,0
apricot,beer,0,0
apricot,beet,0,0
apricot,bell-pepper,1,0
apricot,berry,3,0
apricot,biscuit,0,0
apricot,blackberry,0,0
apricot,blue-cheese,0,0
apricot,blueberry,0,0
apricot,bok-choy,0,0
apricot,bran,0,0
apricot,brandy,4,0
apricot,bread,3,0
apricot,breadcrumbs,0,0
apricot,brie,0,0
apricot,brisket,0,0
apricot,broccoli,0,0
apricot,broccoli-rabe,0,0
apricot,brown-rice,0,0
apricot,brussel-sprout,0,0
apricot,buffalo,0,0
apricot,bulgur,0,0
apricot,butter,1,0
apricot,buttermilk,0,0
apricot,butternut-squash,0,0
apricot,cabbage,0,0
apricot,cantaloupe,0,0
apricot,capers,0,0
apricot,caramel,0,0
apricot,caraway,0,0
apricot,cardamom,0,0
apricot,carrot,1,0
apricot,cashew,0,0
apricot,cauliflower,0,0
apricot,caviar,0,0
apricot,celery,0,0
apricot,chard,0,0
apricot,cheddar,0,0
apricot,cherry,13,1
apricot,chestnut,0,0
apricot,chicken,5,1
apricot,chickpea,1,0
apricot,chile-pepper,0,0
apricot,chili,0,0
apricot,chive,0,0
apricot,chocolate,7,1
apricot,cilantro,1,0
apricot,cinnamon,4,0
apricot,citrus,2,0
apricot,clam,0,0
apricot,clove,2,0
apricot,coconut,1,0
apricot,cod,0,0
apricot,coffee,0,0
apricot,collard-greens,0,0
apricot,cookie,0,0
apricot,coriander,0,0
apricot,corn,0,0
apricot,cornmeal,1,0
apricot,cottage-cheese,0,0
apricot,couscous,2,0
apricot,crab,0,0
apricot,cranberry,7,1
apricot,cranberry-sauce,0,0
apricot,cream-cheese,4,0
apricot,cucumber,0,0
apricot,cumin,0,0
apricot,currant,4,0
apricot,curry,0,0
apricot,date,3,0
apricot,dill,0,0
apricot,duck,0,0
apricot,egg,9,1
apricot,eggplant,0,0
apricot,endive,0,0
apricot,escarole,0,0
apricot,fennel,0,0
apricot,feta,0,0
apricot,fig,6,1
apricot,flat-bread,0,0
apricot,fontina,0,0
apricot,fruit-juice,2,0
apricot,garlic,1,0
apricot,gin,0,0
apricot,ginger,6,1
apricot,goat-cheese,0,0
apricot,goose,0,0
apricot,gouda,0,0
apricot,granola,0,0
apricot,grape,0,0
apricot,grapefruit,0,0
apricot,green-bean,0,0
apricot,green-onion,0,0
apricot,ground-beef,0,0
apricot,ground-lamb,0,0
apricot,guava,0,0
apricot,halibut,0,0
apricot,ham,0,0
apricot,hazelnut,2,0
apricot,herb,3,0
apricot,hominy,0,0
apricot,honey,2,0
apricot,honeydew,0,0
apricot,horseradish,0,0
apricot,hot-pepper,0,0
apricot,hummus,0,0
apricot,jalapeno,1,0
apricot,jam,6,1
apricot,jerusalem-artichoke,0,0
apricot,kale,0,0
apricot,kiwi,0,0
apricot,kumquat,0,0
apricot,lamb,5,1
apricot,lamb-chop,0,0
apricot,lamb-shank,0,0
apricot,leek,1,0
apricot,legume,0,0
apricot,lemon,2,0
apricot,lemon-juice,0,0
apricot,lemongrass,0,0
apricot,lentil,0,0
apricot,lettuce,0,0
apricot,lima-bean,0,0
apricot,lime,1,0
apricot,lime-juice,0,0
apricot,lingonberry,0,0
apricot,lobster,0,0
apricot,lychee,0,0
apricot,macadamia-nut,0,0
apricot,mango,0,0
apricot,maple-syrup,1,0
apricot,margarita,0,0
apricot,marscarpone,0,0
apricot,marshmallow,0,0
apricot,mayonnaise,0,0
apricot,meat,2,0
apricot,melon,0,0
apricot,milk,6,1
apricot,mint,2,0
apricot,mozzarella,0,0
apricot,mushroom,0,0
apricot,mussel,0,0
apricot,mustard,2,0
apricot,mustard-greens,0,0
apricot,nectarine,1,0
apricot,noodle,0,0
apricot,nutmeg,0,0
apricot,oat,1,0
apricot,oatmeal,0,0
apricot,octopus,0,0
apricot,okra,0,0
apricot,olive,0,0
apricot,onion,4,0
apricot,orange,4,0
apricot,orange-juice,0,0
apricot,oregano,0,0
apricot,orzo,0,0
apricot,oyster,0,0
apricot,pancake,0,0
apricot,papaya,0,0
apricot,paprika,0,0
apricot,parmesan,0,0
apricot,parsley,1,0
apricot,parsnip,0,0
apricot,passion-fruit,0,0
apricot,pasta,0,0
apricot,pea,0,0
apricot,peach,2,0
apricot,peanut,0,0
apricot,peanut-butter,0,0
apricot,pear,5,1
apricot,pecan,5,1
apricot,pepper,0,0
apricot,persimmon,0,0
apricot,pickles,0,0
apricot,pine-nut,2,0
apricot,pineapple,3,0
apricot,pistachio,5,1
apricot,plum,2,0
apricot,poblano,0,0
apricot,pomegranate,0,0
apricot,pomegranate-juice,0,0
apricot,pork,2,0
apricot,pork-chop,0,0
apricot,pork-rib,0,0
apricot,pork-tenderloin,1,0
apricot,potato,0,0
apricot,prosciutto,0,0
apricot,prune,7,1
apricot,pumpkin,0,0
apricot,quail,0,0
apricot,quince,0,0
apricot,quinoa,0,0
apricot,rabbit,0,0
apricot,rack-of-lamb,0,0
apricot,radicchio,0,0
apricot,radish,0,0
apricot,raisin,7,1
apricot,raspberry,2,0
apricot,red-wine,2,0
apricot,rhubarb,0,0
apricot,rice,2,0
apricot,ricotta,0,0
apricot,rosemary,1,0
apricot,rum,3,0
apricot,rutabaga,0,0
apricot,rye,0,0
apricot,saffron,0,0
apricot,salmon,0,0
apricot,salsa,0,0
apricot,sangria,0,0
apricot,sardine,0,0
apricot,sausage,1,0
apricot,scallop,0,0
apricot,semolina,0,0
apricot,sesame,0,0
apricot,sesame-oil,0,0
apricot,shallot,1,0
apricot,shellfish,0,0
apricot,shrimp,1,0
apricot,sour-cream,2,0
apricot,soy,1,0
apricot,soy-sauce,0,0
apricot,spinach,0,0
apricot,squid,0,0
apricot,strawberry,1,0
apricot,sweet-potato,1,0
apricot,swiss-cheese,0,0
apricot,swordfish,0,0
apricot,taco,0,0
apricot,tamarind,0,0
apricot,tapioca,0,0
apricot,tarragon,0,0
apricot,tequila,0,0
apricot,thyme,1,0
apricot,tilapia,0,0
apricot,tofu,0,0
apricot,tomatillo,0,0
apricot,tomato,0,0
apricot,tortillas,0,0
apricot,trout,0,0
apricot,tuna,0,0
apricot,turkey,1,0
apricot,turnip,0,0
apricot,vanilla,2,0
apricot,veal,0,0
apricot,venison,0,0
apricot,vinegar,2,0
apricot,vodka,0,0
apricot,walnut,6,1
apricot,wasabi,0,0
apricot,watercress,0,0
apricot,watermelon,0,0
apricot,whiskey,0,0
apricot,white-wine,3,0
apricot,whole-wheat,0,0
apricot,wild-rice,0,0
apricot,yogurt,2,0
apricot,yuca,0,0
apricot,zucchini,0,0
artichoke,almond,0,0
artichoke,anchovy,2,0
artichoke,anise,0,0
artichoke,apple,0,0
artichoke,apple-juice,0,0
artichoke,apricot,0,0
artichoke,artichoke,100,10
artichoke,arugula,2,0
artichoke,asian-pear,0,0
artichoke,asparagus,5,1
artichoke,avocado,0,0
artichoke,bacon,0,0
artichoke,banana,0,0
artichoke,barley,0,0
artichoke,basil,8,1
artichoke,bass,0,0
artichoke,bean,5,1
artichoke,beef,0,0
artichoke,beef-rib,0,0
artichoke,beef-shank,0,0
artichoke,beef-tenderloin,0,0
artichoke,beer,0,0
artichoke,beet,0,0
artichoke,bell-pepper,6,1
artichoke,berry,0,0
artichoke,biscuit,0,0
artichoke,blackberry,0,0
artichoke,blue-cheese,0,0
artichoke,blueberry,0,0
artichoke,bok-choy,0,0
artichoke,bran,0,0
artichoke,brandy,0,0
artichoke,bread,0,0
artichoke,breadcrumbs,0,0
artichoke,brie,0,0
artichoke,brisket,0,0
artichoke,broccoli,0,0
artichoke,broccoli-rabe,0,0
artichoke,brown-rice,0,0
artichoke,brussel-sprout,0,0
artichoke,buffalo,0,0
artichoke,bulgur,0,0
artichoke,butter,0,0
artichoke,buttermilk,0,0
artichoke,butternut-squash,0,0
artichoke,cabbage,0,0
artichoke,cantaloupe,0,0
artichoke,capers,0,0
artichoke,caramel,0,0
artichoke,caraway,0,0
artichoke,cardamom,0,0
artichoke,carrot,3,0
artichoke,cashew,0,0
artichoke,cauliflower,0,0
artichoke,caviar,0,0
artichoke,celery,1,0
artichoke,chard,0,0
artichoke,cheddar,0,0
artichoke,cherry,0,0
artichoke,chestnut,0,0
artichoke,chicken,9,1
artichoke,chickpea,0,0
artichoke,chile-pepper,0,0
artichoke,chili,0,0
artichoke,chive,0,0
artichoke,chocolate,0,0
artichoke,cilantro,0,0
artichoke,cinnamon,0,0
artichoke,citrus,3,0
artichoke,clam,0,0
artichoke,clove,0,0
artichoke,coconut,0,0
artichoke,cod,0,0
artichoke,coffee,0,0
artichoke,collard-greens,0,0
artichoke,cookie,0,0
artichoke,coriander,0,0
artichoke,corn,0,0
artichoke,cornmeal,0,0
artichoke,cottage-cheese,0,0
artichoke,couscous,0,0
artichoke,crab,4,0
artichoke,cranberry,0,0
artichoke,cranberry-sauce,0,0
artichoke,cream-cheese,0,0
artichoke,cucumber,0,0
artichoke,cumin,0,0
artichoke,currant,0,0
artichoke,curry,0,0
artichoke,date,0,0
artichoke,dill,2,0
artichoke,duck,0,0
artichoke,egg,2,0
artichoke,eggplant,1,0
artichoke,endive,0,0
artichoke,escarole,0,0
artichoke,fennel,11,1
artichoke,feta,3,0
artichoke,fig,0,0
artichoke,flat-bread,0,0
artichoke,fontina,1,0
artichoke,fruit-juice,0,0
artichoke,garlic,14,1
artichoke,gin,0,0
artichoke,ginger,0,0
artichoke,goat-cheese,3,0
artichoke,goose,0,0
artichoke,gouda,0,0
artichoke,granola,0,0
artichoke,grape,0,0
artichoke,grapefruit,0,0
artichoke,green-bean,1,0
artichoke,green-onion,0,0
artichoke,ground-beef,0,0
artichoke,ground-lamb,0,0
artichoke,guava,0,0
artichoke,halibut,0,0
artichoke,ham,0,0
artichoke,hazelnut,0,0
artichoke,herb,13,1
artichoke,hominy,0,0
artichoke,honey,0,0
artichoke,honeydew,0,0
artichoke,horseradish,0,0
artichoke,hot-pepper,0,0
artichoke,hummus,0,0
artichoke,jalapeno,0,0
artichoke,jam,0,0
artichoke,jerusalem-artichoke,0,0
artichoke,kale,0,0
artichoke,kiwi,0,0
artichoke,kumquat,0,0
artichoke,lamb,4,0
artichoke,lamb-chop,0,0
artichoke,lamb-shank,0,0
artichoke,leek,4,0
artichoke,legume,0,0
artichoke,lemon,15,2
artichoke,lemon-juice,0,0
artichoke,lemongrass,0,0
artichoke,lentil,0,0
artichoke,lettuce,0,0
artichoke,lima-bean,0,0
artichoke,lime,0,0
artichoke,lime-juice,0,0
artichoke,lingonberry,0,0
artichoke,lobster,0,0
artichoke,lychee,0,0
artichoke,macadamia-nut,0,0
artichoke,mango,0,0
artichoke,maple-syrup,0,0
artichoke,margarita,0,0
artichoke,marscarpone,0,0
artichoke,marshmallow,0,0
artichoke,mayonnaise,4,0
artichoke,meat,2,0
artichoke,melon,0,0
artichoke,milk,4,0
artichoke,mint,4,0
artichoke,mozzarella,5,1
artichoke,mushroom,7,1
artichoke,mussel,0,0
artichoke,mustard,0,0
artichoke,mustard-greens,0,0
artichoke,nectarine,0,0
artichoke,noodle,0,0
artichoke,nutmeg,0,0
artichoke,oat,0,0
artichoke,oatmeal,0,0
artichoke,octopus,0,0
artichoke,okra,0,0
artichoke,olive,12,1
artichoke,onion,15,2
artichoke,orange,0,0
artichoke,orange-juice,0,0
artichoke,oregano,0,0
artichoke,orzo,0,0
artichoke,oyster,0,0
artichoke,pancake,0,0
artichoke,papaya,0,0
artichoke,paprika,0,0
artichoke,parmesan,14,1
artichoke,parsley,7,1
artichoke,parsnip,0,0
artichoke,passion-fruit,0,0
artichoke,pasta,6,1
artichoke,pea,7,1
artichoke,peach,0,0
artichoke,peanut,0,0
artichoke,peanut-butter,0,0
artichoke,pear,0,0
artichoke,pecan,0,0
artichoke,pepper,4,0
artichoke,persimmon,0,0
artichoke,pickles,0,0
artichoke,pine-nut,0,0
artichoke,pineapple,0,0
artichoke,pistachio,0,0
artichoke,plum,0,0
artichoke,poblano,0,0
artichoke,pomegranate,0,0
artichoke,pomegranate-juice,0,0
artichoke,pork,5,1
artichoke,pork-chop,0,0
artichoke,pork-rib,0,0
artichoke,pork-tenderloin,0,0
artichoke,potato,6,1
artichoke,prosciutto,4,0
artichoke,prune,0,0
artichoke,pumpkin,0,0
artichoke,quail,0,0
artichoke,quince,0,0
artichoke,quinoa,0,0
artichoke,rabbit,0,0
artichoke,rack-of-lamb,1,0
artichoke,radicchio,0,0
artichoke,radish,1,0
artichoke,raisin,0,0
artichoke,raspberry,0,0
artichoke,red-wine,0,0
artichoke,rhubarb,0,0
artichoke,rice,3,0
artichoke,ricotta,0,0
artichoke,rosemary,2,0
artichoke,rum,0,0
artichoke,rutabaga,0,0
artichoke,rye,0,0
artichoke,saffron,0,0
artichoke,salmon,0,0
artichoke,salsa,0,0
artichoke,sangria,0,0
artichoke,sardine,0,0
artichoke,sausage,5,1
artichoke,scallop,0,0
artichoke,semolina,0,0
artichoke,sesame,0,0
artichoke,sesame-oil,0,0
artichoke,shallot,0,0
artichoke,shellfish,5,1
artichoke,shrimp,5,1
artichoke,sour-cream,0,0
artichoke,soy,1,0
artichoke,soy-sauce,0,0
artichoke,spinach,1,0
artichoke,squid,0,0
artichoke,strawberry,0,0
artichoke,sweet-potato,0,0
artichoke,swiss-cheese,0,0
artichoke,swordfish,0,0
artichoke,taco,0,0
artichoke,tamarind,0,0
artichoke,tapioca,0,0
artichoke,tarragon,0,0
artichoke,tequila,0,0
artichoke,thyme,2,0
artichoke,tilapia,0,0
artichoke,tofu,0,0
artichoke,tomatillo,0,0
artichoke,tomato,17,2
artichoke,tortillas,0,0
artichoke,trout,0,0
artichoke,tuna,1,0
artichoke,turkey,0,0
artichoke,turnip,0,0
artichoke,vanilla,0,0
artichoke,veal,2,0
artichoke,venison,0,0
artichoke,vinegar,0,0
artichoke,vodka,0,0
artichoke,walnut,0,0
artichoke,wasabi,0,0
artichoke,watercress,0,0
artichoke,watermelon,0,0
artichoke,whiskey,0,0
artichoke,white-wine,10,1
artichoke,whole-wheat,0,0
artichoke,wild-rice,0,0
artichoke,yogurt,0,0
artichoke,yuca,0,0
artichoke,zucchini,2,0
arugula,almond,1,0
arugula,anchovy,0,0
arugula,anise,0,0
arugula,apple,1,0
arugula,apple-juice,0,0
arugula,apricot,0,0
arugula,artichoke,1,0
arugula,arugula,100,10
arugula,asian-pear,0,0
arugula,asparagus,2,0
arugula,avocado,2,0
arugula,bacon,3,0
arugula,banana,0,0
arugula,barley,0,0
arugula,basil,8,1
arugula,bass,0,0
arugula,bean,3,0
arugula,beef,6,1
arugula,beef-rib,0,0
arugula,beef-shank,0,0
arugula,beef-tenderloin,0,0
arugula,beer,0,0
arugula,beet,3,0
arugula,bell-pepper,8,1
arugula,berry,0,0
arugula,biscuit,0,0
arugula,blackberry,0,0
arugula,blue-cheese,3,0
arugula,blueberry,0,0
arugula,bok-choy,0,0
arugula,bran,0,0
arugula,brandy,0,0
arugula,bread,0,0
arugula,breadcrumbs,0,0
arugula,brie,0,0
arugula,brisket,0,0
arugula,broccoli,0,0
arugula,broccoli-rabe,0,0
arugula,brown-rice,0,0
arugula,brussel-sprout,0,0
arugula,buffalo,0,0
arugula,bulgur,0,0
arugula,butter,0,0
arugula,buttermilk,0,0
arugula,butternut-squash,1,0
arugula,cabbage,0,0
arugula,cantaloupe,0,0
arugula,capers,3,0
arugula,caramel,0,0
arugula,caraway,0,0
arugula,cardamom,0,0
arugula,carrot,2,0
arugula,cashew,0,0
arugula,cauliflower,1,0
arugula,caviar,0,0
arugula,celery,2,0
arugula,chard,0,0
arugula,cheddar,0,0
arugula,cherry,0,0
arugula,chestnut,0,0
arugula,chicken,6,1
arugula,chickpea,2,0
arugula,chile-pepper,0,0
arugula,chili,0,0
arugula,chive,0,0
arugula,chocolate,0,0
arugula,cilantro,1,0
arugula,cinnamon,0,0
arugula,citrus,1,0
arugula,clam,0,0
arugula,clove,0,0
arugula,coconut,0,0
arugula,cod,0,0
arugula,coffee,0,0
arugula,collard-greens,0,0
arugula,cookie,0,0
arugula,coriander,0,0
arugula,corn,2,0
arugula,cornmeal,1,0
arugula,cottage-cheese,0,0
arugula,couscous,0,0
arugula,crab,0,0
arugula,cranberry,0,0
arugula,cranberry-sauce,0,0
arugula,cream-cheese,0,0
arugula,cucumber,2,0
arugula,cumin,0,0
arugula,currant,0,0
arugula,curry,0,0
arugula,date,0,0
arugula,dill,0,0
arugula,duck,0,0
arugula,egg,4,0
arugula,eggplant,4,0
arugula,endive,4,0
arugula,escarole,0,0
arugula,fennel,6,1
arugula,feta,1,0
arugula,fig,2,0
arugula,flat-bread,0,0
arugula,fontina,0,0
arugula,fruit-juice,1,0
arugula,garlic,5,1
arugula,gin,0,0
arugula,ginger,2,0
arugula,goat-cheese,6,1
arugula,goose,0,0
arugula,gouda,0,0
arugula,granola,0,0
arugula,grape,0,0
arugula,grapefruit,1,0
arugula,green-bean,1,0
arugula,green-onion,0,0
arugula,ground-beef,1,0
arugula,ground-lamb,0,0
arugula,guava,0,0
arugula,halibut,0,0
arugula,ham,2,0
arugula,hazelnut,1,0
arugula,herb,6,1
arugula,hominy,0,0
arugula,honey,1,0
arugula,honeydew,0,0
arugula,horseradish,1,0
arugula,hot-pepper,0,0
arugula,hummus,0,0
arugula,jalapeno,0,0
arugula,jam,0,0
arugula,jerusalem-artichoke,0,0
arugula,kale,0,0
arugula,kiwi,0,0
arugula,kumquat,0,0
arugula,lamb,2,0
arugula,lamb-chop,0,0
